Name 	 Score 	 Formula 	 Identifier 
tangential acceleration 	 0 	 \displaystyle \rho _{0}\left({\frac {\partial {\vec {v}}}{\partial t}}+({\vec {v}}\cdot \nabla ){\vec {v}}\right)=-\nabla p+\eta \Delta {\vec {v}}+\rho (T){\vec {g}},	Boussinesq approximation 
tangential acceleration 	 0 	 \displaystyle W_{v}(s+1)=W_{v}(s)+\theta (u,v,s)\cdot \alpha (s)\cdot (D(t)-W_{v}(s))	shellsort 
tangential acceleration 	 0 	 \displaystyle {\vec {x}}={\vec {p}}+s{\vec {u}}+t{\vec {v}}	Q15839526 
tangential acceleration 	 0 	 \displaystyle {\begin{array}{l}v_{n+1}=v_{n}+g\left(t_{n},x_{n}\right)\Delta t\\x_{n+1}=x_{n}+f\left(t_{n},v_{n+1}\right)\Delta t\end{array}}	Semi-implicit Euler method 
tangential acceleration 	 0 	 \displaystyle TRevPAR=TotalRevenue/RoomsAvailable	TRevPAR 
tangential acceleration 	 0 	 \displaystyle v=s/t	speed 
tangential acceleration 	 0 	 \displaystyle \epsilon ={\tfrac {1}{2}}v^{2}-\mu /r=constant={\tfrac {1}{2}}C_{3}	characteristic energy 
tangential acceleration 	 0 	 \displaystyle v(t)=-gt+v_{0}	free fall 
tangential acceleration 	 0 	 \displaystyle k_{t}={\frac {t_{v}}{T_{N}}}={\frac {t_{N}-t_{NV}}{T_{N}}}	Q187089 
tangential acceleration 	 0 	 \displaystyle t={\frac {\lambda }{c-v}}={\frac {c}{(c-v)f_{s}}}={\frac {1}{(1-\beta )f_{s}}}	Relativistic Doppler effect 
tangential acceleration 	 0 	 \displaystyle t'=\gamma \left(t-{\frac {vx}{c^{2}}}\right),x'=\gamma \left(x-vt\right)	Lorentz transformation 
tangential acceleration 	 0 	 \displaystyle {\frac {\partial {\vec {v}}}{\partial t}}+({\vec {v}}\cdot \nabla ){\vec {v}}=-{\frac {1}{\rho _{0}}}\nabla p+\nu \Delta {\vec {v}}-\beta T{\vec {g}},{\frac {\partial T}{\partial t}}+{\vec {v}}\cdot \nabla T=\chi \Delta T,\operatorname {div} {\vec {v}}=0.	Rayleigh–Bénard convection 
tangential acceleration 	 0 	 \displaystyle \rho _{0}{\frac {\partial ^{2}\mathbf {u} }{\partial t^{2}}}=\left(\lambda +\mu \right)\mathbf {grad} \left(\mathrm {div} \;\mathbf {u} \right)+\mu \Delta \mathbf {u} +\mathbf {f} _{v}	Q2413370 
tangential acceleration 	 0 	 \displaystyle v={\frac {s}{t}}	v = d/t 
tangential acceleration 	 0 	 \displaystyle PI={\frac {v_{systole}-v_{diastole}}{v_{mean}}}	blood flow 
tangential acceleration 	 0 	 \displaystyle {\frac {\partial (\rho Y_{i})}{\partial t}}+\nabla \cdot (\rho {\vec {v}}Y_{i})=-\nabla \cdot {\vec {J}}_{i}+R_{i}+S_{i}	chemical model 
tangential acceleration 	 0 	 \displaystyle \mathrm {D} ={\frac {\partial }{\partial t}}+\nabla _{v}	material derivative 
tangential acceleration 	 0 	 \displaystyle \operatorname {ec} (G)=t_{w}(G)\prod _{v\in V}{\bigl (}\deg(v)-1{\bigr )}	BEST theorem 
tangential acceleration 	 0 	 \displaystyle \sum _{n=0}^{\infty }\phi _{n}(\alpha ,\beta )t^{n}=\exp \left[\sum _{n=1}^{\infty }{\frac {t^{n}}{n}}\left(u_{n}(\alpha )+v_{n}(\beta )-1\right)\right]	Spitzer's formula 
tangential acceleration 	 0 	 \displaystyle {\vec {s}}={\frac {d\,{\vec {\jmath }}}{dt}}={\frac {d^{2}{\vec {a}}}{dt^{2}}}={\frac {d^{3}{\vec {v}}}{dt^{3}}}={\frac {d^{4}{\vec {r}}}{dt^{4}}}	snap 
tangential acceleration 	 0 	 \displaystyle E={\frac {1}{2}}\rho Av^{3}t	Stokes wave 
tangential acceleration 	 0 	 \displaystyle {\bar {\boldsymbol {v}}}(x,y,z,t)=v_{x}(x,y,z,t){\hat {\boldsymbol {i}}}+v_{y}(x,y,z,t){\hat {\boldsymbol {j}}}	two-dimensional flow 
tangential acceleration 	 0 	 \displaystyle kvitjul	Q102454959 
tangential acceleration 	 0 	 \displaystyle {Single-\ loss\ expectancy\ (SLE)}={Asset\ value\ (AV)\ }\times {\ Exposure\ factor\ (EF)}	single loss expectancy 
tangential acceleration 	 0 	 \displaystyle X=\{X_{1},\ldots ,X_{n}\}isasetofvariables	tangent bundle 
tangential acceleration 	 0 	 \displaystyle T(p)=\Box pforany[[propositionalvariable]]p	Modal companion 
tangential acceleration 	 0 	 \displaystyle v={V/\Delta t \over {A}}	Air-to-cloth ratio 
tangential acceleration 	 0 	 \displaystyle \alpha ={\frac {dv_{\perp }}{dt}}	tangential acceleration 
tangential acceleration 	 0 	 \displaystyle v_{i}={\operatorname {d} [M\cdot ]/\operatorname {d} t}=2k_{d}f[I]	Radical polymerization 
tangential acceleration 	 0 	 \displaystyle \mathbf {v} =v{\hat {\mathbf {u} }}_{t}	Orbital state vectors 
tangential acceleration 	 0 	 \displaystyle f_{r}=f_{t}\left({\frac {1+v/{c'}}{1-v/c'}}\right)	Continuous-wave radar 
tangential acceleration 	 0 	 \displaystyle P_{T}=\int \limits _{0}^{t}F_{thrust}(t^{\prime })dt^{\prime }=F_{ave}t	Model rocket motor classification 
tangential acceleration 	 0 	 \displaystyle {\frac {\partial c}{\partial t}}=\nabla \cdot (D\nabla c)-\nabla \cdot ({\vec {v}}c)+R	convection–diffusion equation 
tangential acceleration 	 0 	 \displaystyle \mathrm {EG} ={\frac {w_{A}-w_{B}}{v_{tot}}}	efficiency gap 
torque 	 0 	 \displaystyle m(\varphi )=\int _{0}^{\varphi }M(\varphi )\,d\varphi =a(1-e^{2})\int _{0}^{\varphi }\left(1-e^{2}\sin ^{2}\varphi \right)^{-{\frac {3}{2}}}\,d\varphi 	meridian arc 
torque 	 0 	 \displaystyle {\omega }={eB \over Mc}	Exponentially modified Gaussian distribution 
torque 	 0 	 \displaystyle MPGe={\frac {E_{G}}{E_{M}*E_{E}}}={\frac {33,705}{E_{M}}}	Miles per gallon gasoline equivalent 
torque 	 0 	 \displaystyle {\hat {f}}(t)=\sum _{i=1}^{M}A_{i}e^{\sigma _{i}t}\cos(2\pi f_{i}t+\phi _{i})	Prony's method 
torque 	 0 	 \displaystyle {\frac {dN}{dt}}={\frac {I}{eV}}-{\frac {N}{\tau _{n}}}-\sum _{\mu =1}^{\mu =M}G_{\mu }P_{\mu }	laser diode rate equations 
torque 	 0 	 \displaystyle M=E-e\cdot \sin E	Urania Propitia 
torque 	 0 	 \displaystyle {\boldsymbol {M}}=\left(M,*,e\right)	monoid 
torque 	 0 	 \displaystyle ABSI={WC \over {BMI^{2 \over 3}\times Height^{1 \over 2}}}	Body Shape Index 
torque 	 0 	 \displaystyle d_{n}=M_{M_{p}}=2^{2^{p}-1}-1,p\ and\ 2^{p}-primes	double Mersenne number 
torque 	 0 	 \displaystyle M={f_{o} \over f_{e}}	magnification 
torque 	 0 	 \displaystyle MR={\frac {SpringDisplacement}{WheelDisplacement}}	Motion ratio 
torque 	 0 	 \displaystyle {\frac {T}{T_{i}}}={\sqrt {\frac {M_{i}}{m_{e}}}}	Peierls transition 
torque 	 0 	 \displaystyle E=-{\frac {N_{A}Mz^{+}z^{-}e^{2}}{4\pi \epsilon _{0}r_{0}}}\left(1-{\frac {\rho }{r_{0}}}\right)	Born–Mayer equation 
torque 	 0 	 \displaystyle \Delta v=v_{e}\ln \left({\frac {M+P}{P}}\right)	spacecraft propulsion 
torque 	 0 	 \displaystyle {\displaystyle MTTF={\frac {A}{j^{n}}}e^{\left({\frac {Q}{kT}}\right)}}	Black's equation 
uniform motion 	 0 	 \displaystyle {\frac {\lambda }{1+\lambda }}\nabla \cdot (\mathbf {\Sigma } _{i}\nabla v)=\chi (C_{m}{\frac {\partial v}{\partial t}}+I_{\text{ion}})	Monodomain model 
uniform motion 	 0 	 \displaystyle \omega ={\frac {d\phi }{dt}}={\frac {v_{\perp }}{r}}	radial velocity 
uniform motion 	 0 	 \displaystyle RI={\frac {v_{systole}-v_{diastole}}{v_{systole}}}	Arterial resistivity index 
uniform motion 	 0 	 \displaystyle \delta t=L\left({\frac {1}{v_{1}}}-{\frac {1}{v_{2}}}\right)\approx {\frac {Lc}{2p^{2}}}(m_{1}^{2}-m_{2}^{2})	Time of flight detector 
uniform motion 	 0 	 \displaystyle \%{\mbox{ difference}}=\left({\frac {r_{solute}-r_{solvent}}{r_{solvent}}}\right)\times 100\%\leq 15\%	Hume-Rothery rules 
uniform motion 	 0 	 \displaystyle \rho _{0}{\frac {\partial ^{2}\mathbf {u} }{\partial t^{2}}}=\left(\lambda +\mu \right)\mathbf {grad} \left(\mathrm {div} \;\mathbf {u} \right)+\mu \Delta \mathbf {u} +\mathbf {f} _{v}	Q2413370 
uniform motion 	 0 	 \displaystyle kvitjul	Q102454959 
uniform motion 	 0 	 \displaystyle {Single-\ loss\ expectancy\ (SLE)}={Asset\ value\ (AV)\ }\times {\ Exposure\ factor\ (EF)}	single loss expectancy 
uniform motion 	 0 	 \displaystyle v={V/\Delta t \over {A}}	Air-to-cloth ratio 
uniform motion 	 0 	 \displaystyle \alpha ={\frac {dv_{\perp }}{dt}}	tangential acceleration 
uniform motion 	 0 	 \displaystyle {\frac {\partial c}{\partial t}}=\nabla \cdot (D\nabla c)-\nabla \cdot ({\vec {v}}c)+R	convection–diffusion equation 
uniform motion 	 0 	 \displaystyle r'(t)=r(t)-vt	Galilean invariance 
uniform motion 	 0 	 \displaystyle k_{t}={\frac {t_{v}}{T_{N}}}={\frac {t_{N}-t_{NV}}{T_{N}}}	Q187089 
uniform motion 	 0 	 \displaystyle v={\frac {s}{t}}	v = d/t 
uniform motion 	 0 	 \displaystyle X=\{X_{1},\ldots ,X_{n}\}isasetofvariables	tangent bundle 
uniform motion 	 0 	 \displaystyle v_{i}={\operatorname {d} [M\cdot ]/\operatorname {d} t}=2k_{d}f[I]	Radical polymerization 
uniform motion 	 0 	 \displaystyle \mathbf {v} =v{\hat {\mathbf {u} }}_{t}	Orbital state vectors 
uniform motion 	 0 	 \displaystyle f_{r}=f_{t}\left({\frac {1+v/{c'}}{1-v/c'}}\right)	Continuous-wave radar 
uniform motion 	 0 	 \displaystyle m={\frac {(1+CurrencyDrainRatio)}{(CurrencyDrainRatio+DesiredReserveRatio)}}	money multiplier 
uniform motion 	 0 	 \displaystyle \sum _{n=0}^{\infty }\phi _{n}(\alpha ,\beta )t^{n}=\exp \left[\sum _{n=1}^{\infty }{\frac {t^{n}}{n}}\left(u_{n}(\alpha )+v_{n}(\beta )-1\right)\right]	Spitzer's formula 
uniform motion 	 0 	 \displaystyle {\vec {s}}={\frac {d\,{\vec {\jmath }}}{dt}}={\frac {d^{2}{\vec {a}}}{dt^{2}}}={\frac {d^{3}{\vec {v}}}{dt^{3}}}={\frac {d^{4}{\vec {r}}}{dt^{4}}}	snap 
uniform motion 	 0 	 \displaystyle PI={\frac {v_{systole}-v_{diastole}}{v_{mean}}}	blood flow 
uniform motion 	 0 	 \displaystyle E={\frac {1}{2}}\rho Av^{3}t	Stokes wave 
uniform motion 	 0 	 \displaystyle \rho _{0}\left({\frac {\partial {\vec {v}}}{\partial t}}+({\vec {v}}\cdot \nabla ){\vec {v}}\right)=-\nabla p+\eta \Delta {\vec {v}}+\rho (T){\vec {g}},	Boussinesq approximation 
uniform motion 	 0 	 \displaystyle W_{v}(s+1)=W_{v}(s)+\theta (u,v,s)\cdot \alpha (s)\cdot (D(t)-W_{v}(s))	shellsort 
uniform motion 	 0 	 \displaystyle {\vec {x}}={\vec {p}}+s{\vec {u}}+t{\vec {v}}	Q15839526 
uniform motion 	 0 	 \displaystyle P_{T}=\int \limits _{0}^{t}F_{thrust}(t^{\prime })dt^{\prime }=F_{ave}t	Model rocket motor classification 
uniform motion 	 0 	 \displaystyle {\begin{array}{l}v_{n+1}=v_{n}+g\left(t_{n},x_{n}\right)\Delta t\\x_{n+1}=x_{n}+f\left(t_{n},v_{n+1}\right)\Delta t\end{array}}	Semi-implicit Euler method 
uniform motion 	 0 	 \displaystyle TRevPAR=TotalRevenue/RoomsAvailable	TRevPAR 
uniform motion 	 0 	 \displaystyle {\bar {\boldsymbol {v}}}(x,y,z,t)=v_{x}(x,y,z,t){\hat {\boldsymbol {i}}}+v_{y}(x,y,z,t){\hat {\boldsymbol {j}}}	two-dimensional flow 
uniform motion 	 0 	 \displaystyle v=s/t	speed 
uniform motion 	 0 	 \displaystyle \epsilon ={\tfrac {1}{2}}v^{2}-\mu /r=constant={\tfrac {1}{2}}C_{3}	characteristic energy 
uniform motion 	 0 	 \displaystyle v(t)=-gt+v_{0}	free fall 
uniform motion 	 0 	 \displaystyle t'=\gamma \left(t-{\frac {vx}{c^{2}}}\right),x'=\gamma \left(x-vt\right)	Lorentz transformation 
uniform motion 	 0 	 \displaystyle T(p)=\Box pforany[[propositionalvariable]]p	Modal companion 
uniform motion 	 0 	 \displaystyle {\frac {\partial (\rho Y_{i})}{\partial t}}+\nabla \cdot (\rho {\vec {v}}Y_{i})=-\nabla \cdot {\vec {J}}_{i}+R_{i}+S_{i}	chemical model 
uniform motion 	 0 	 \displaystyle \mathrm {D} ={\frac {\partial }{\partial t}}+\nabla _{v}	material derivative 
uniform motion 	 0 	 \displaystyle \operatorname {ec} (G)=t_{w}(G)\prod _{v\in V}{\bigl (}\deg(v)-1{\bigr )}	BEST theorem 
uniform motion 	 0 	 \displaystyle t={\frac {\lambda }{c-v}}={\frac {c}{(c-v)f_{s}}}={\frac {1}{(1-\beta )f_{s}}}	Relativistic Doppler effect 
uniform motion 	 0 	 \displaystyle \mathrm {EG} ={\frac {w_{A}-w_{B}}{v_{tot}}}	efficiency gap 
uniform motion 	 0 	 \displaystyle {\frac {\partial {\vec {v}}}{\partial t}}+({\vec {v}}\cdot \nabla ){\vec {v}}=-{\frac {1}{\rho _{0}}}\nabla p+\nu \Delta {\vec {v}}-\beta T{\vec {g}},{\frac {\partial T}{\partial t}}+{\vec {v}}\cdot \nabla T=\chi \Delta T,\operatorname {div} {\vec {v}}=0.	Rayleigh–Bénard convection 
velocity 	 0 	 \displaystyle {\frac {\partial u}{\partial t}}-D{\frac {\partial ^{2}u}{\partial x^{2}}}=ru(1-u)	Fisher's equation 
velocity 	 0 	 \displaystyle JaroSim(s_{1},s_{2})=\left\{{\begin{array}{l l}{\frac {1}{3}}\left({\frac {m}{|s_{1}|}}+{\frac {m}{|s_{2}|}}+{\frac {m-t}{m}}\right)&amp;{\text{if }}m&gt;0\\0&amp;{\text{otherwise}}\end{array}}\right.	Jaro similarity 
velocity 	 0 	 \displaystyle \eta ={\frac {work\ done}{heat\ absorbed}}={\frac {Q1-Q2}{Q1}}	Engine efficiency 
velocity 	 0 	 \displaystyle {\vec {x}}={\vec {p}}+s({\vec {q}}-{\vec {p}})+t({\vec {r}}-{\vec {p}})	Q15906199 
velocity 	 0 	 \displaystyle \varepsilon is[[Strain(materialsscience)|strain]]	Ramberg–Osgood relationship 
velocity 	 0 	 \displaystyle r=-{\frac {1}{a}}{\frac {d[\mathrm {A} ]}{dt}}=-{\frac {1}{b}}{\frac {d[\mathrm {B} ]}{dt}}={\frac {1}{p}}{\frac {d[\mathrm {P} ]}{dt}}={\frac {1}{q}}{\frac {d[\mathrm {Q} ]}{dt}}	reaction rate 
velocity 	 0 	 \displaystyle \omega ={\frac {d\phi }{dt}}={\frac {v_{\perp }}{r}}	radial velocity 
velocity 	 0 	 \displaystyle ds^{2}=\left(1-{r_{g} \over r}\right)dt^{2}-{dr^{2} \over 1-{r_{g} \over r}}-r^{2}\left(d\theta ^{2}+\sin ^{2}\theta d\phi ^{2}\right)	Lemaître coordinates 
velocity 	 0 	 \displaystyle dr_{t}=(\theta _{t}-\alpha _{t})\,dt+{\sqrt {r_{t}}}\,\sigma _{t}\,dW_{t}	Chen model 
velocity 	 0 	 \displaystyle N_{e}(t)=N_{0}\exp(rt)	exponential coalescence model 
velocity 	 0 	 \displaystyle FMV\,=\,{VBAB*TAB_{factor}}	Stochastic Eulerian Lagrangian method 
velocity 	 0 	 \displaystyle \%{\mbox{ difference}}=\left({\frac {r_{solute}-r_{solvent}}{r_{solvent}}}\right)\times 100\%\leq 15\%	Hume-Rothery rules 
velocity 	 0 	 \displaystyle net.assets\div net.premium.written	solvency ratio 
velocity 	 0 	 \displaystyle \mathbf {W} isthefull-loadcopperloss	short circuit test 
velocity 	 0 	 \displaystyle Fisresultantfinenessmodulus	Fineness modulus 
velocity 	 0 	 \displaystyle \Delta P=\alpha \left({\frac {1}{r_{t}}}+{\frac {1}{r_{b}}}\right)	Laplace formula 
velocity 	 0 	 \displaystyle \Delta Weight_{front}=a{\frac {h}{w}}m	load transfer 
velocity 	 0 	 \displaystyle L(f)=\lim _{N\to \infty }\sum _{i=1}^{N}\left|{\vec {r}}(t_{i})-{\vec {r}}(t_{i-1})\right|	arc length 
velocity 	 0 	 \displaystyle N_{t+1}=N_{t}e^{r\left(1-{\frac {N_{t}}{k}}\right)}	Ricker model 
velocity 	 0 	 \displaystyle {Single-\ loss\ expectancy\ (SLE)}={Asset\ value\ (AV)\ }\times {\ Exposure\ factor\ (EF)}	single loss expectancy 
velocity 	 0 	 \displaystyle \mathbf {B} (\mathbf {r} ,t)={\frac {\mu _{0}}{4\pi }}\int \left[{\frac {\mathbf {J} (\mathbf {r} ',t_{r})}{|\mathbf {r} -\mathbf {r} '|^{3}}}+{\frac {1}{|\mathbf {r} -\mathbf {r} '|^{2}c}}{\frac {\partial \mathbf {J} (\mathbf {r} ',t_{r})}{\partial t}}\right]\times (\mathbf {r} -\mathbf {r} ')\,\mathrm {d} ^{3}\mathbf {r} '	Jefimenko's equations 
velocity 	 0 	 \displaystyle d(km)=130({\sqrt {hr(km)}}+{\sqrt {ht(km)}})	Kolchuga passive sensor 
velocity 	 0 	 \displaystyle \phi _{b}=r\times \cos(t)+0.0065;\theta _{b}=r\times \sin(t)+0.0060	BD09 
velocity 	 0 	 \displaystyle \left(\left|x\right|^{r}+\left|y\right|^{r}\right)^{t/r}+\left|z\right|^{t}\leq 1	superellipsoid 
velocity 	 0 	 \displaystyle r'(t)=r(t)-vt	Galilean invariance 
velocity 	 0 	 \displaystyle u(t)representstheinputsignal	Separation principle 
velocity 	 0 	 \displaystyle W_{[a,a+r]}=\int _{a}^{a+r}w(t)\,dt	white noise 
velocity 	 0 	 \displaystyle {\vec {s}}={\frac {d\,{\vec {\jmath }}}{dt}}={\frac {d^{2}{\vec {a}}}{dt^{2}}}={\frac {d^{3}{\vec {v}}}{dt^{3}}}={\frac {d^{4}{\vec {r}}}{dt^{4}}}	snap 
velocity 	 0 	 \displaystyle -\int _{S}\Phi J\cdot dS=\int _{\Omega }J_{q}\cdot Fd^{3}r-\int _{S}\varepsilon {\frac {\partial A_{0}}{\partial t}}F\cdot dS	Electrokinematics theorem 
velocity 	 0 	 \displaystyle \mathbf {E} (\mathbf {r} ,t)={\frac {1}{4\pi \epsilon _{0}}}\int \left[\left({\frac {\rho (\mathbf {r} ',t_{r})}{|\mathbf {r} -\mathbf {r} '|^{3}}}+{\frac {1}{|\mathbf {r} -\mathbf {r} '|^{2}c}}{\frac {\partial \rho (\mathbf {r} ',t_{r})}{\partial t}}\right)(\mathbf {r} -\mathbf {r} ')-{\frac {1}{|\mathbf {r} -\mathbf {r} '|c^{2}}}{\frac {\partial \mathbf {J} (\mathbf {r} ',t_{r})}{\partial t}}\right]\mathrm {d} ^{3}\mathbf {r} '	Jefimenko's equations 
velocity 	 0 	 \displaystyle P(t)=P_{0}e^{rt}	Malthusian growth model 
velocity 	 0 	 \displaystyle m={\frac {y_{end}-y_{start}}{x_{end}-x_{start}}}	Cooling flow 
velocity 	 0 	 \displaystyle \eta _{th}is[[thermalefficiency]]	Diesel cycle 
velocity 	 0 	 \displaystyle FV=PV(1+rt)	future value 
velocity 	 0 	 \displaystyle i_{t}=\pi _{t}+r_{t}^{*}+a_{\pi }(\pi _{t}-\pi _{t}^{*})+a_{y}(y_{t}-{\bar {y}}_{t})	New Keynesian economics 
velocity 	 0 	 \displaystyle VP_{n}=C_{c}+C_{f}+V+S=GrossOutput	Value product 
velocity 	 0 	 \displaystyle X=\{X_{1},\ldots ,X_{n}\}isasetofvariables	tangent bundle 
velocity 	 0 	 \displaystyle {\begin{aligned}(r+s)+t&amp;=r+(s+t)\\r+s&amp;=s+r\\r+0&amp;=r\\r+(-r)&amp;=0\\(rs)t&amp;=r(st)\\1r=r1&amp;=r\\r(s+t)&amp;=rs+rt\\(r+s)t&amp;=rt+st\end{aligned}}	unital ring 
velocity 	 0 	 \displaystyle F_{electrostatic}={\frac {1}{2}}{\frac {\partial C}{\partial z}}\Delta V^{2}	electrostatic force microscope 
velocity 	 0 	 \displaystyle JaroWinklerDist(s_{1},s_{2})=1-JaroWinklerSim(s_{1},s_{2})	Jaro–Winkler distance 
velocity 	 0 	 \displaystyle \omega isfrequencyofstrainoscillation	Dynamic mechanical analysis 
velocity 	 0 	 \displaystyle f_{r}=f_{t}\left({\frac {1+v/{c'}}{1-v/c'}}\right)	Continuous-wave radar 
velocity 	 0 	 \displaystyle w_{\ell }=1-{\frac {\ell }{L+1}}&lt;!--nodefinitionforw,lorL--&gt;	Newey–West estimator 
velocity 	 0 	 \displaystyle \mathrm {LEC} ={\frac {\sum _{t=1}^{n}{\frac {I_{t}+M_{t}+F_{t}}{\left({1+r}\right)^{t}}}}{\sum _{t=1}^{n}{\frac {E_{t}}{\left({1+r}\right)^{t}}}}}	Levelized cost of energy 
velocity 	 0 	 \displaystyle clearance\ ratio\ of\ X={\frac {C_{x}}{C_{in}}}	renal clearance ratio 
velocity 	 0 	 \displaystyle dS_{t}=(r_{t}-d_{t})S_{t}\,dt+\sigma _{t}S_{t}\,dW_{t}	Local volatility 
velocity 	 0 	 \displaystyle 3+4referstotheprocessofaddingaswellastheoutcomeoftheprocess	Procept 
velocity 	 0 	 \displaystyle d={\sqrt {\int _{-\infty }^{t}(t-r)^{2}f(r)\,dr}}	Post-modern portfolio theory 
velocity 	 0 	 \displaystyle m={\frac {(1+CurrencyDrainRatio)}{(CurrencyDrainRatio+DesiredReserveRatio)}}	money multiplier 
velocity 	 0 	 \displaystyle q_{tid}=63\rho n^{5}r^{4}e^{2}/(38\mu Q)	tidal heating 
velocity 	 0 	 \displaystyle JaroWinklerSim(s_{1},s_{2})=\left\{{\begin{array}{l l}JaroSim(s_{1},s_{2})+l\cdot p\cdot \left(1-JaroSim(s_{1},s_{2})\right)&amp;{\text{if }}JaroSim(s_{1},s_{2})&gt;b_{t}\\JaroSim(s_{1},s_{2})&amp;{\text{otherwise}}\end{array}}\right.	Jaro–Winkler similarity 
velocity 	 0 	 \displaystyle P_{T}=\int \limits _{0}^{t}F_{thrust}(t^{\prime })dt^{\prime }=F_{ave}t	Model rocket motor classification 
velocity 	 0 	 \displaystyle M(t,0)\simeq (-t)^{\beta },fort\uparrow 0	Widom scaling 
velocity 	 0 	 \displaystyle V_{i}isthemembranepotentialofithcompartment	Compartmental modelling of dendrites 
velocity 	 0 	 \displaystyle RfD(mg/kg/day)={NOEL(mg/kg/day) \over Uf_{inter}*Uf_{intra}*Uf_{other}}	Reference dose 
velocity 	 0 	 \displaystyle ds^{2}=-f(r)dt^{2}+{dr^{2} \over f(r)}+r^{2}(d\theta ^{2}+\sin ^{2}\theta \,d\phi ^{2})	de Sitter–Schwarzschild metric 
velocity 	 0 	 \displaystyle {\begin{aligned}\mathrm {d} s^{2}&amp;=\left(L+{\frac {1}{|{\vec {r}}|}}\right)\mathrm {d} {\vec {r}}^{2}+{\frac {1}{L+{\frac {1}{|{\vec {r}}|}}}}(\mathrm {d} t+\omega )^{2}\\\mathrm {d} \omega &amp;=\star {\frac {1}{|{\vec {r}}|}}\\\theta &amp;\sim \theta +4\pi \mathbb {Z} \end{aligned}}	Taub–NUT space 
velocity 	 0 	 \displaystyle tr\Omega ^{r}(Q_{1}\otimes \cdots \otimes Q_{n})	Transvectant 
velocity 	 0 	 \displaystyle t\mapsto f(t)+(p-r(t)){f'(t) \over r'(t)}	bilinear filtering 
velocity 	 0 	 \displaystyle {\mathit {El}}={\frac {t_{\mathrm {r} }\nu }{r^{2}}}	elasticity number 
velocity 	 0 	 \displaystyle Z_{1}\,\!theimpedanceofthegenerator	T pad 
velocity 	 0 	 \displaystyle zcr={\frac {1}{T-1}}\sum _{t=1}^{T-1}\mathbb {1} _{\mathbb {R} _{&lt;0}}(s_{t}s_{t-1})	Zero-crossing rate 
velocity 	 0 	 \displaystyle T(p)=\Box pforany[[propositionalvariable]]p	Modal companion 
velocity 	 0 	 \displaystyle MR={\frac {SpringDisplacement}{WheelDisplacement}}	Motion ratio 
velocity 	 0 	 \displaystyle {\vec {F}}_{bolt}=P_{max}\cdot A_{internal}	Bolt thrust 
velocity 	 0 	 \displaystyle k_{O}Segregationcoefficient	Zone melting 
velocity 	 0 	 \displaystyle \mathrm {d} s^{2}=\mathrm {d} t^{2}-{\frac {(R')^{2}}{1+2E}}\mathrm {d} r^{2}-R^{2}\,\mathrm {d} \Omega ^{2}	Lemaître–Tolman metric 
velocity 	 0 	 \displaystyle \epsilon ={\tfrac {1}{2}}v^{2}-\mu /r=constant={\tfrac {1}{2}}C_{3}	characteristic energy 
velocity 	 0 	 \displaystyle {\frac {Energy\ consumed}{Built\ area}}	efficient energy use 
velocity 	 0 	 \displaystyle p_{1}r_{1}+p_{2}r_{2}=const	cartesian oval 
velocity 	 0 	 \displaystyle s*_{l}r(t)=r*_{l}s(t)=\int _{0}^{\infty }s\left({\frac {t}{a}}\right)r(a)\,{\frac {da}{a}}	Logarithmic convolution 
velocity 	 0 	 \displaystyle r=-{\frac {dC_{\mathrm {A} }}{dt}}=k_{2}C_{\mathrm {AS} }=k_{2}\theta C_{\mathrm {S} }	Reactions on surfaces 
velocity 	 0 	 \displaystyle A=arctan(r/h)	Double-well potential 
velocity 	 0 	 \displaystyle {\begin{aligned}(r+s)+t&amp;=r+(s+t)\\r+s&amp;=s+r\\r+0&amp;=r\\r+(-r)&amp;=0\\(rs)t&amp;=r(st)\\r(s+t)&amp;=rs+rt\\(r+s)t&amp;=rt+st\end{aligned}}	ring 
velocity 	 0 	 \displaystyle L=N\,l,where''N''isthenumberofmonomers	Ideal chain 
velocity 	 0 	 \displaystyle d\ln(r)=[\theta _{t}+{\frac {\sigma '_{t}}{\sigma _{t}}}\ln(r)]dt+\sigma _{t}\,dW_{t}	Black–Derman–Toy model 
velocity 	 0 	 \displaystyle {\begin{aligned}x(t)&amp;=r(1+k)\cos t-r\cos \left((1+k)t\right)\\y(t)&amp;=r(1+k)\sin t-r\sin \left((1+k)t\right)\end{aligned}}	epicycloid 
velocity 	 0 	 \displaystyle x_{t}=x_{0}(1+r)^{t}	exponential growth 
velocity 	 0 	 \displaystyle N_{s}=\min(N_{t},N_{r})\!	Spatial multiplexing 
velocity 	 0 	 \displaystyle P(t,T)=\mathbb {E} ^{Q}\left[\left.\exp {\left(-\int _{t}^{T}r_{s}\,ds\right)}\right|{\mathcal {F}}_{t}\right]	delayed neutron 
velocity 	 0 	 \displaystyle \omega =2\pi fwherefisfrequencyofstrainoscillation	Dynamic modulus 
work 	 0 	 \displaystyle {\vec {F}}_{g}=-{\frac {Gm_{1}m_{2}}{r^{2}}}{\hat {r}}	gravity 
work 	 0 	 \displaystyle FMV\,=\,{VBAB*TAB_{factor}}	Stochastic Eulerian Lagrangian method 
work 	 0 	 \displaystyle r(x_{n})=r_{n}=F(x,g_{n}),{\text{where }}g_{n}\approx g_{n}(x_{n})	residual 
